gender,age,income,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
1,29,0,1,10,10,10,10,10,10,10,10,0
1,28,0,1,8,6,8,8,6,5,6,7,0
1,28,0,1,8,9,8,7,8,7,8,7,0
1,28,0,1,8,8,9,7,8,7,8,8,0
1,28,0,1,10,8,8,8,8,8,10,8,0
1,28,0,1,7,7,9,9,8,7,10,8,0
1,28,0,1,6,8,9,7,8,6,7,8,0
1,28,0,0,6,8,7,4,4,5,5,7,0
1,28,0,0,5,5,6,5,5,6,5,5,0
1,28,0,1,8,7,8,8,9,7,8,8,0
1,28,0,1,6,7,6,10,6,6,7,8,0
1,28,0,0,5,7,5,5,5,5,5,5,0
1,28,0,0,5,7,10,6,9,5,5,5,0
1,28,0,1,8,7,8,7,8,8,8,8,0
1,28,0,1,6,7,8,5,8,8,7,7,0
1,28,0,1,8,8,8,8,7,10,7,8,0
1,29,0,1,7,9,8,7,6,8,7,6,0
1,29,0,1,9,6,8,7,10,7,7,5,0
1,29,0,1,8,7,7,6,6,8,7,6,0
1,29,0,1,7,8,8,6,5,5,6,5,0
1,29,0,1,9,8,9,8,9,8,8,5,0
1,29,0,1,9,8,8,6,9,5,6,5,0
1,29,0,0,8,7,8,6,6,7,8,4,0
1,29,0,0,7,6,8,5,7,4,5,5,0
1,29,0,1,8,8,8,8,7,8,7,7,0
1,29,0,1,10,9,7,7,7,6,9,5,0
1,29,0,1,9,9,8,8,7,6,8,5,0
1,29,0,1,10,9,9,6,7,6,7,5,0
1,29,0,1,10,7,8,9,9,7,9,4,0
1,29,0,0,8,6,6,6,7,5,5,4,0
1,29,0,1,9,10,9,7,7,8,9,6,0
1,29,0,1,7,6,7,7,7,8,5,5,0
1,29,0,1,7,7,8,7,6,7,5,6,0
1,29,0,0,6,7,8,7,6,5,5,6,0
1,29,0,1,8,7,6,6,7,8,7,5,0
1,29,0,1,8,7,7,8,8,6,7,6,0
1,29,0,0,7,7,7,7,7,6,6,6,0
1,29,0,0,6,7,7,7,6,5,5,6,0
1,29,0,0,6,7,6,5,5,5,5,4,0
1,29,0,0,7,6,7,7,6,5,6,5,0
1,29,0,0,5,6,5,5,5,5,5,5,0
1,29,0,0,5,6,6,7,6,6,5,5,0
1,29,0,0,5,5,5,5,5,6,7,7,0
1,29,0,1,7,7,8,7,7,6,5,5,0
1,29,0,0,6,6,7,6,6,5,5,5,0
1,29,0,0,6,6,6,6,6,6,5,5,0
1,30,22173,0,10,10,10,10,10,1,10,2,0
1,30,22173,1,10,8,10,8,10,2,2,1,0
1,30,22173,1,10,10,10,10,10,2,10,5,0
1,30,22173,1,10,10,10,10,10,10,10,5,0
1,30,22173,1,10,10,10,10,8,10,10,6,0
1,30,22173,1,2,10,7,7,0,10,10,7,0
1,30,22173,1,8,10,10,2,8,1,8,1,0
1,30,22173,0,8,10,10,2,8,10,8,1,0
1,30,22173,1,10,10,10,10,10,10,10,7,0
1,30,22173,1,10,8,10,8,2,1,3,2,0
1,30,22173,0,7,10,10,10,10,0,10,1,0
1,30,22173,0,5,10,10,5,5,4,8,2,0
1,30,22173,1,10,8,7,10,10,10,7,2,0
1,30,22173,0,7,8,10,1,10,2,7,3,0
1,30,22173,1,10,10,10,8,8,2,1,1,0
1,20,0,0,8,7,9,6,10,10,5,3,0
1,20,0,0,9,8,9,8,0,5,6,2,0
1,20,0,0,9,10,10,9,9,8,9,4,0
1,20,0,1,9,10,9,9,8,10,9,7,0
1,20,0,0,6,7,9,6,9,0,4,1,0
1,20,0,0,7,10,10,7,9,0,4,1,0
1,20,0,0,7,10,10,8,10,8,4,3,0
1,20,0,0,5,10,10,6,7,4,7,2,0
1,20,0,0,6,7,10,9,6,5,9,4,0
1,20,0,0,7,9,10,10,10,9,9,6,0
1,20,0,0,7,10,10,9,10,8,8,6,0
1,20,0,0,6,10,10,8,7,10,7,5,0
1,20,0,1,8,10,10,9,10,9,9,6,0
1,20,0,0,7,9,10,9,8,7,8,4,0
1,20,0,0,7,8,9,9,7,8,8,2,0
1,30,37994,1,9,8,7,9,7,7,8,8,0
1,30,37994,0,8,8,8,7,7,7,7,4,0
1,30,37994,1,9,8,9,8,8,7,8,8,0
1,30,37994,0,8,8,8,8,7,8,6,6,0
1,30,37994,1,8,8,8,8,8,8,8,6,0
1,30,37994,1,7,8,8,7,7,7,7,5,0
1,30,37994,0,9,7,7,7,7,6,6,4,0
1,30,37994,0,8,8,9,6,9,5,6,6,0
1,30,37994,1,7,7,7,9,8,6,8,5,0
1,30,37994,0,6,6,8,5,7,5,5,2,0
1,30,37994,1,7,10,7,7,6,5,7,5,0
1,30,37994,0,6,8,8,7,7,5,5,5,0
1,30,37994,0,7,6,8,6,8,7,7,7,0
1,30,37994,0,7,7,7,7,7,7,6,5,0
1,30,37994,0,7,7,9,8,8,8,6,6,0
1,32,35409,1,7,7,6,7,5,7,7,7,0
1,32,35409,1,8,7,6,7,6,5,7,7,0
1,32,35409,0,7,5,7,5,5,4,6,6,0
1,32,35409,1,7,7,6,5,5,5,7,6,0
1,32,35409,1,6,7,7,6,7,6,6,6,0
1,32,35409,0,7,7,7,6,6,4,6,5,0
1,32,35409,1,7,6,6,7,5,5,6,6,0
1,32,35409,0,5,7,7,4,4,3,5,5,0
1,32,35409,1,7,8,7,7,6,5,8,7,0
1,32,35409,1,7,7,7,7,5,5,6,7,0
1,32,35409,0,7,7,7,5,4,4,6,7,0
1,32,35409,0,7,7,6,6,6,4,6,6,0
1,32,35409,0,6,6,6,5,5,4,6,5,0
1,32,35409,1,7,6,7,5,7,5,6,6,0
1,32,35409,1,6,7,6,7,6,5,5,7,0
0,23,23707,0,4,7,7,5,7,2,5,5,0
0,23,23707,0,2,4,8,5,8,5,5,6,0
0,23,23707,0,6,7,8,7,9,6,6,5,0
0,23,23707,1,7,0,8,8,0,6,6,6,0
0,23,23707,0,5,0,8,6,8,4,5,2,0
0,23,23707,1,6,8,8,8,7,6,7,8,0
0,23,23707,0,5,5,7,6,7,4,3,2,0
0,24,0,0,6,9,8,8,10,6,8,9,0
0,24,0,0,3,6,4,4,4,4,4,4,1
0,24,0,0,8,7,7,7,6,3,7,7,0
0,24,0,0,6,8,7,6,6,2,5,6,0
0,24,0,0,4,6,6,2,5,4,6,7,0
0,24,0,0,6,7,7,5,6,6,7,7,0
0,24,0,0,7,6,5,5,6,5,6,6,0
0,25,33772,0,2,9,3,10,8,4,6,2,0
0,25,33772,0,1,1,10,1,9,1,3,3,1
0,25,33772,0,8,5,9,4,9,3,5,5,0
0,25,33772,0,8,10,9,4,8,5,5,5,0
0,25,33772,0,5,8,10,3,8,3,3,3,0
0,25,33772,0,3,10,9,7,8,5,7,5,0
0,25,33772,0,3,4,7,3,8,3,1,2,0
0,26,57501,0,1,10,9,10,6,1,7,1,0
0,26,57501,0,1,10,10,7,10,1,7,6,1
0,26,57501,1,5,10,9,8,5,5,6,6,0
0,26,57501,0,5,5,4,2,8,1,5,5,0
0,26,57501,0,1,9,8,1,10,1,1,5,0
0,26,57501,1,6,9,9,10,6,5,7,6,0
0,26,57501,1,6,8,10,8,6,6,7,6,0
0,25,25314,0,4,6,6,6,7,6,5,4,0
0,25,25314,0,2,5,7,7,6,7,4,4,0
0,25,25314,0,4,5,5,4,5,4,4,4,0
0,25,25314,0,6,5,8,5,8,5,5,4,0
0,25,25314,0,5,5,8,5,9,5,6,5,0
0,25,25314,1,8,7,8,8,7,6,6,7,0
0,25,25314,0,7,4,5,4,5,4,4,5,0
0,26,48876,0,6,7,7,7,6,5,6,6,0
0,26,48876,0,5,8,8,7,7,6,6,5,0
0,26,48876,1,8,8,7,8,7,8,9,8,0
0,26,48876,0,7,8,8,8,6,7,6,7,0
0,26,48876,0,8,7,7,5,7,4,5,4,0
0,26,48876,1,7,7,6,8,7,8,8,7,0
0,26,48876,0,7,7,7,6,7,5,7,6,0
1,26,0,1,8,8,8,7,0,6,7,7,1
1,26,0,1,9,8,8,8,8,8,9,10,1
1,26,0,1,8,7,8,8,0,8,9,10,0
1,26,0,1,7,7,9,7,8,3,7,8,0
1,26,0,1,5,8,7,0,0,7,6,10,0
1,26,0,1,9,8,9,8,0,7,8,8,0
1,25,34870,1,8,8,10,6,5,7,9,6,0
1,25,34870,0,5,6,6,7,6,4,5,4,1
1,25,34870,0,7,8,8,7,6,5,8,6,1
1,25,34870,0,7,8,8,7,6,5,8,6,1
1,25,34870,1,7,8,7,6,6,5,8,5,0
1,25,34870,1,6,8,5,6,5,7,7,6,0
1,23,35848,1,8,10,10,8,7,7,8,8,0
1,23,35848,1,7,7,7,7,7,7,6,5,0
1,23,35848,1,6,6,6,6,6,6,5,5,0
1,23,35848,1,5,8,7,6,8,5,6,5,0
1,23,35848,1,6,6,6,6,6,6,4,7,0
1,23,35848,1,6,6,6,6,6,6,5,5,0
1,27,0,1,8,9,8,7,7,6,8,6,0
1,27,0,0,7,9,8,7,8,7,7,4,0
1,27,0,1,8,9,9,8,9,7,8,5,0
1,27,0,0,5,8,9,6,8,6,7,3,0
1,27,0,0,5,9,9,8,8,6,7,6,0
1,27,0,0,6,8,8,8,8,7,7,6,0
1,24,45017,1,6,7,7,5,0,4,5,6,0
1,24,45017,0,6,5,5,6,4,4,5,3,0
1,24,45017,0,6,6,7,4,4,6,2,5,0
1,24,45017,0,4,5,6,4,5,3,3,4,0
1,24,45017,1,6,8,7,6,8,5,5,6,0
1,24,45017,0,6,6,6,6,5,3,3,3,0
1,24,12416,0,5,9,9,0,8,6,7,5,0
1,24,12416,0,4,7,9,5,8,5,6,5,0
1,24,12416,1,7,8,9,6,8,5,7,5,0
1,24,12416,0,6,9,9,8,5,6,8,5,0
1,24,12416,1,7,9,9,7,9,7,8,5,0
1,24,12416,0,7,8,8,9,9,8,7,5,0
1,36,87789,1,6,7,6,6,6,8,7,6,0
1,36,87789,1,7,8,8,8,8,6,7,6,0
1,36,87789,1,6,8,8,7,8,6,7,6,0
1,36,87789,1,6,9,8,7,8,5,7,6,0
1,36,87789,1,5,9,9,7,8,5,7,7,0
1,36,87789,1,7,9,8,8,8,6,7,8,0
0,28,0,0,2,8,6,5,4,4,3,7,0
0,28,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,2,2,2,2,3,2,0,0,0
0,28,0,0,8,5,7,6,7,3,5,2,0
0,28,0,1,3,7,6,6,5,4,5,4,0
0,28,0,1,5,5,5,5,5,5,5,0,0
0,28,0,1,5,4,5,6,6,7,6,6,0
0,28,0,1,6,5,6,7,7,6,5,0,0
0,28,0,0,2,6,3,6,5,7,3,0,0
0,28,0,1,5,8,7,5,3,3,5,5,0
0,28,0,0,0,0,0,0,0,0,0,0,0
0,28,0,1,5,6,5,5,5,2,2,3,0
0,28,0,0,0,0,0,0,0,0,0,0,0
0,28,0,1,3,7,6,5,5,6,5,2,0
0,28,0,1,7,5,6,5,5,6,6,3,0
0,28,0,1,7,3,6,7,6,3,7,2,0
0,28,0,1,5,4,7,6,7,6,5,4,0
0,28,0,1,8,5,8,6,8,5,5,2,0
0,28,0,0,5,5,5,5,5,5,5,2,0
0,28,0,1,6,4,6,6,7,5,5,3,0
0,28,0,0,5,5,6,3,5,3,4,3,0
0,28,0,1,8,4,0,8,8,2,6,1,0
0,26,0,0,6,9,10,8,6,5,7,4,0
0,26,0,0,2,8,6,2,3,2,3,3,0
0,26,0,1,9,10,8,9,7,8,9,9,1
0,26,0,0,6,7,9,4,4,0,5,5,0
0,26,0,0,8,7,6,7,6,6,7,5,0
0,26,0,1,9,7,9,9,7,8,8,8,0
0,26,0,0,0,0,0,0,0,0,0,0,0
0,26,0,1,7,8,8,8,0,6,8,8,0
0,26,0,0,7,6,7,7,7,0,5,5,0
0,26,0,1,8,10,10,10,6,8,8,9,1
0,26,0,0,6,8,8,4,5,6,5,4,0
0,26,0,0,5,6,6,5,7,7,4,4,0
0,26,0,0,7,9,7,7,6,0,5,5,0
0,26,0,0,6,7,7,4,7,0,5,5,0
0,26,0,0,0,0,0,0,0,0,0,0,0
0,26,0,1,10,9,8,8,7,6,8,9,0
0,26,0,0,6,5,6,4,6,0,4,4,0
0,26,0,0,8,8,7,5,6,5,6,6,0
0,26,0,1,9,9,10,9,0,6,8,8,0
0,26,0,0,2,3,4,3,6,3,3,3,0
0,26,0,0,6,5,5,5,8,0,4,4,0
0,26,0,1,10,9,9,8,7,0,9,8,0
0,23,0,1,6,5,7,7,5,6,6,6,0
0,23,0,1,5,3,6,5,2,2,4,5,0
0,23,0,1,6,4,7,6,6,6,6,5,0
0,23,0,1,5,5,8,7,6,6,7,7,1
0,23,0,1,6,4,6,6,5,5,6,6,0
0,23,0,0,7,6,6,7,6,5,7,6,0
0,23,0,1,4,4,7,5,3,3,5,5,0
0,23,0,0,4,3,5,4,2,2,4,4,0
0,23,0,1,3,3,4,3,2,2,3,4,0
0,23,0,0,3,5,5,5,3,2,4,5,0
0,23,0,1,4,2,6,5,2,3,5,5,0
0,23,0,1,4,4,5,4,2,2,3,5,0
0,23,0,1,3,3,6,6,4,3,5,5,0
0,23,0,1,3,3,3,4,3,2,4,4,0
0,23,0,0,0,0,0,0,0,0,0,0,0
0,23,0,1,6,6,6,7,3,5,6,5,0
0,23,0,0,7,7,6,7,3,6,7,6,0
0,23,0,1,5,3,5,5,2,2,4,4,0
0,23,0,1,4,5,5,5,3,3,5,4,0
0,23,0,0,6,6,7,5,5,5,4,6,0
0,23,0,1,6,5,7,8,6,6,7,5,0
0,23,0,1,6,3,5,3,3,3,4,4,0
0,0,0,0,5,8,8,5,8,4,5,5,0
0,0,0,0,5,8,8,5,8,4,5,5,0
0,0,0,0,8,6,8,6,8,4,6,5,0
0,0,0,0,6,7,8,5,8,4,5,6,0
0,0,0,0,5,8,9,5,8,4,5,6,0
0,0,0,0,5,7,8,4,8,4,4,7,0
0,0,0,0,7,7,8,6,8,6,7,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,8,8,5,8,3,5,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,9,9,3,9,4,6,5,0
0,0,0,0,5,9,9,4,9,3,5,5,0
0,0,0,0,5,8,9,4,9,3,5,6,0
0,0,0,0,5,9,9,4,9,3,5,5,0
0,0,0,0,7,8,8,8,7,6,7,7,0
0,0,0,0,7,8,8,8,7,6,7,7,0
0,0,0,1,8,7,9,8,8,7,7,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7,9,9,6,8,7,5,5,0
0,0,0,0,6,8,9,6,8,6,6,8,0
0,0,0,0,5,8,9,5,8,5,5,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,50572,0,4,7,7,4,4,4,6,4,0
0,23,50572,0,3,9,8,2,5,2,2,2,0
0,23,50572,1,6,6,6,6,6,4,5,5,0
0,23,50572,0,4,6,6,5,5,5,5,5,0
0,23,50572,1,6,6,6,6,6,6,5,5,0
0,23,50572,0,4,5,5,5,5,5,5,5,0
0,23,50572,1,6,5,7,7,7,6,6,5,0
0,23,50572,0,6,4,4,4,0,0,0,9,0
0,23,50572,0,4,8,8,8,6,6,8,9,0
0,23,50572,0,3,8,8,4,4,6,6,5,0
0,23,50572,0,0,0,0,0,0,0,0,0,0
0,23,50572,0,2,5,5,5,10,2,2,5,0
0,23,50572,0,4,6,6,4,5,4,2,2,0
0,23,50572,0,5,7,7,7,7,5,2,2,0
0,23,50572,0,7,6,7,5,5,5,6,5,0
0,23,50572,1,7,5,7,7,7,9,5,7,0
0,23,50572,0,6,5,5,6,5,5,5,5,0
0,23,50572,0,5,3,4,6,4,4,5,5,0
0,23,50572,0,8,2,5,5,5,5,5,2,0
0,23,50572,1,6,7,7,4,4,6,6,5,0
0,23,50572,0,4,8,6,2,5,2,3,5,0
0,23,50572,1,7,6,7,7,6,6,7,5,0
0,23,49642,0,5,6,6,6,6,2,4,2,0
0,23,49642,0,4,9,6,3,4,2,3,2,0
0,23,49642,1,8,9,9,6,5,5,7,6,0
0,23,49642,0,8,9,7,6,6,4,6,4,0
0,23,49642,1,9,8,7,8,3,3,6,4,0
0,23,49642,1,10,10,7,8,5,5,8,5,0
0,23,49642,0,9,7,6,6,6,2,3,2,0
0,23,49642,1,7,7,7,0,10,5,5,8,5
0,23,49642,1,6,7,10,9,10,5,7,7,0
0,23,49642,0,3,4,4,4,4,0,5,2,0
0,23,49642,0,4,8,9,4,5,2,5,4,0
0,23,49642,0,8,7,8,8,6,4,7,5,0
0,23,49642,0,4,5,5,4,4,4,6,3,0
0,23,49642,0,7,8,9,7,4,4,6,4,0
0,23,49642,0,0,0,0,0,0,0,0,0,0
0,23,49642,1,10,9,9,8,7,5,8,6,0
0,23,49642,1,7,8,9,5,7,5,6,7,0
0,23,49642,1,8,7,7,6,7,4,8,5,0
0,23,49642,0,8,9,7,6,5,5,6,5,0
0,23,49642,1,7,8,9,7,6,5,7,6,0
0,23,49642,1,8,9,8,7,6,5,7,6,0
0,23,49642,1,10,7,5,5,5,9,7,4,0
0,23,20000,1,4,8,10,7,7,10,8,5,0
0,23,20000,0,4,7,9,6,8,3,8,5,0
0,23,20000,0,4,5,7,5,6,3,4,3,0
0,23,20000,0,4,5,6,7,6,0,6,4,0
0,23,20000,1,7,6,8,8,8,7,7,6,0
0,23,20000,0,7,5,6,8,7,0,5,6,0
0,23,20000,0,6,5,8,8,8,0,4,3,0
0,23,20000,0,4,5,8,8,8,6,7,5,0
0,23,20000,0,4,4,7,6,8,3,3,4,0
0,23,20000,0,4,5,8,9,7,3,7,4,0
0,23,20000,0,4,5,8,5,8,4,5,3,0
0,23,20000,0,4,7,8,6,8,0,3,6,0
0,23,20000,0,5,6,7,8,7,0,5,4,0
0,23,20000,0,5,5,7,8,7,4,5,3,0
0,23,20000,0,0,0,0,0,0,0,0,0,0
0,23,20000,0,9,7,7,8,8,0,7,4,0
0,23,20000,0,6,8,8,7,6,0,6,4,0
0,23,20000,0,6,6,6,6,5,5,8,6,0
0,23,20000,0,4,6,7,6,6,0,5,4,0
0,23,20000,0,2,3,3,5,5,0,6,5,0
0,23,20000,0,3,5,6,5,4,0,10,6,0
0,23,20000,1,7,7,8,7,7,7,7,5,0
0,27,32508,0,6,7,8,7,8,6,6,7,0
0,27,32508,0,3,8,7,3,6,6,3,5,0
0,27,32508,0,6,7,7,7,6,8,6,6,0
0,27,32508,0,5,8,7,5,6,6,4,5,0
0,27,32508,1,10,10,10,9,5,6,8,10,1
0,27,32508,1,8,8,8,8,8,7,7,7,0
0,27,32508,1,7,8,8,7,8,7,7,7,0
0,27,32508,1,6,8,7,8,7,8,7,7,0
0,27,32508,0,5,7,7,7,7,7,5,5,0
0,27,32508,0,5,7,7,7,7,6,4,4,0
0,27,32508,1,6,7,7,6,6,6,4,5,0
0,27,32508,0,4,6,7,6,7,6,4,4,0
0,27,32508,0,5,8,7,7,7,6,6,6,0
0,27,32508,0,5,7,6,7,6,6,4,4,0
0,27,32508,0,0,0,0,0,0,0,0,0,0
0,27,32508,0,6,7,8,7,7,6,6,5,0
0,27,32508,0,6,9,7,6,7,6,6,5,0
0,27,32508,0,6,8,8,7,6,7,6,6,0
0,27,32508,1,6,7,7,8,7,6,6,5,0
0,27,32508,0,4,7,7,7,7,6,4,4,0
0,27,32508,1,7,8,7,7,7,8,7,9,0
0,27,32508,1,7,7,7,8,7,8,7,6,0
0,30,0,0,3,7,8,6,5,4,4,4,0
0,30,0,0,5,8,7,5,6,3,8,3,0
0,30,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,3,4,5,6,5,4,4,4,0
0,30,0,0,2,4,8,6,8,5,5,3,0
0,30,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,5,4,6,5,4,3,4,5,0
0,30,0,1,6,7,7,7,8,5,6,6,0
0,30,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,5,4,3,6,5,4,6,9,0
0,30,0,0,4,9,8,6,7,2,5,7,0
0,30,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,5,4,3,2,1,6,4,5,0
0,30,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,5,5,5,4,3,3,4,6,0
0,30,0,0,5,5,7,7,5,4,6,8,0
0,30,0,0,6,5,8,5,5,7,5,7,0
0,30,0,1,7,4,6,5,6,3,4,5,0
0,30,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,6,4,5,4,5,3,4,5,0
0,30,0,0,3,4,4,2,5,1,2,4,0
0,30,0,0,6,5,4,3,6,5,3,6,0
0,23,35627,0,5,6,7,4,8,0,3,6,0
0,23,35627,0,4,6,6,5,6,0,4,4,0
0,23,35627,0,6,6,7,6,6,0,6,4,0
0,23,35627,0,5,5,6,4,6,0,4,5,0
0,23,35627,1,6,7,7,7,0,5,7,7,0
0,23,35627,1,7,7,7,7,6,0,7,6,0
0,23,35627,1,6,9,6,5,0,7,7,7,0
0,23,35627,0,2,2,5,6,0,0,3,6,0
0,23,35627,0,6,5,7,4,0,0,5,6,0
0,23,35627,0,3,10,9,7,0,5,5,5,0
0,23,35627,0,3,6,5,5,5,0,3,6,0
0,23,35627,0,7,9,9,7,10,2,5,5,0
0,23,35627,0,6,5,7,6,0,0,5,6,0
0,23,35627,0,5,8,8,7,4,2,4,6,0
0,23,35627,0,7,7,4,6,5,1,5,5,0
0,23,35627,1,7,7,7,7,6,0,6,5,0
0,23,35627,1,7,8,9,9,7,0,7,7,0
0,23,35627,1,9,7,8,6,7,0,7,6,0
0,23,35627,1,7,8,8,7,7,6,6,5,0
0,23,35627,1,5,8,8,9,8,2,7,7,0
0,23,35627,0,7,6,6,5,5,0,6,6,0
0,23,35627,1,8,7,6,7,7,2,6,4,0
0,26,0,0,1,8,8,2,8,2,6,8,0
0,26,0,0,2,8,8,2,8,2,6,8,0
0,26,0,0,4,5,5,2,1,4,6,8,0
0,26,0,0,6,7,7,6,7,2,6,8,0
0,26,0,0,4,4,8,4,8,4,6,8,0
0,26,0,0,8,6,6,0,0,0,6,8,0
0,26,0,0,6,6,6,0,0,0,6,8,0
0,26,0,0,5,7,6,0,0,0,6,8,0
0,26,0,0,5,6,6,5,6,5,6,8,0
0,26,0,0,0,0,0,0,0,0,6,8,0
0,26,0,0,4,4,2,1,5,5,6,8,0
0,26,0,0,5,4,3,2,1,0,6,8,0
0,26,0,0,0,0,0,0,0,0,6,8,0
0,26,0,0,4,4,7,6,5,1,6,8,0
0,26,0,0,6,7,7,6,7,5,6,8,0
0,26,0,0,6,5,8,5,8,6,6,8,0
0,26,0,0,7,5,7,7,7,5,6,8,0
0,26,0,0,6,7,8,5,7,6,6,8,0
0,26,0,0,6,8,7,6,7,5,6,8,0
0,26,0,0,6,8,8,6,8,5,6,8,0
0,26,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0
0,28,46280,0,6,7,7,5,5,3,7,6,0
0,28,46280,0,4,6,6,4,6,7,7,7,0
0,28,46280,0,6,5,5,6,6,3,4,2,0
0,28,46280,0,5,6,8,4,6,4,4,4,0
0,28,46280,1,5,6,6,4,6,5,5,5,0
0,28,46280,0,0,0,0,0,0,0,0,0,0
0,28,46280,1,9,8,8,8,6,6,7,6,0
0,28,46280,0,0,0,0,0,0,0,0,0,0
0,28,46280,0,4,4,4,4,5,4,5,2,0
0,28,46280,0,4,6,5,5,5,4,5,6,0
0,28,46280,1,4,7,7,5,6,6,6,4,0
0,28,46280,0,7,7,6,5,6,4,6,6,0
0,28,46280,0,4,7,7,6,6,6,6,5,0
0,28,46280,1,5,8,7,5,5,7,6,5,0
0,28,46280,1,4,6,6,7,5,5,7,4,0
0,28,46280,0,0,0,0,0,0,0,0,0,0
0,28,46280,0,7,6,6,6,4,5,4,7,0
0,28,46280,0,7,7,7,5,5,5,6,5,0
0,28,46280,1,7,7,7,8,5,6,7,7,0
0,28,46280,0,6,7,6,6,6,5,6,5,0
0,28,46280,0,7,4,4,4,4,4,4,2,0
0,28,46280,0,6,6,6,6,6,6,5,2,0
0,26,41191,0,6,8,8,8,8,6,7,6,0
0,26,41191,0,7,9,8,5,9,3,7,4,0
0,26,41191,0,8,7,8,8,8,5,8,4,0
0,26,41191,1,7,7,8,8,8,7,8,6,0
0,26,41191,1,8,8,9,9,9,6,8,5,0
0,26,41191,1,8,8,8,8,8,6,7,6,0
0,26,41191,1,8,8,8,8,8,8,8,6,0
0,26,41191,1,8,9,9,10,10,8,8,6,0
0,26,41191,0,6,6,8,6,8,6,7,4,0
0,26,41191,1,7,7,7,7,7,7,7,6,0
0,26,41191,0,7,7,8,8,8,5,7,7,0
0,26,41191,0,6,5,6,6,8,5,5,3,0
0,26,41191,1,7,7,7,8,7,6,7,6,0
0,26,41191,0,0,0,0,0,0,0,0,0,0
0,26,41191,1,8,8,7,8,6,6,8,4,0
0,26,41191,0,9,7,8,9,8,0,8,6,0
0,26,41191,1,8,6,7,7,7,7,7,5,0
0,26,41191,1,9,7,8,9,8,6,8,3,0
0,26,41191,0,0,0,0,0,0,0,0,0,0
0,26,41191,1,8,8,9,9,9,7,7,6,0
0,26,41191,1,9,8,8,8,8,7,8,6,0
0,26,41191,1,9,7,7,8,8,6,7,5,0
0,22,71787,0,5,9,9,6,7,5,5,6,0
0,22,71787,0,2,9,9,3,9,3,5,3,0
0,22,71787,1,5,8,9,7,8,7,8,6,0
0,22,71787,0,6,9,8,6,8,5,6,6,0
0,22,71787,0,8,9,9,8,6,3,7,6,0
0,22,71787,0,5,6,5,5,7,4,5,4,0
0,22,71787,1,6,8,9,9,7,7,8,6,0
0,22,71787,1,8,9,7,9,0,7,8,7,0
0,22,71787,1,6,4,8,10,7,8,8,9,1
0,22,71787,0,5,9,8,7,8,6,6,5,0
0,22,71787,0,5,9,9,6,9,5,7,7,0
0,22,71787,0,5,9,8,7,0,6,7,7,0
0,22,71787,0,6,7,8,6,7,5,5,3.5,0
0,22,71787,1,5,8,8,8,0,8,7,6,0
0,22,71787,1,10,8,8,8,9,7,8,6,0
0,22,71787,1,10,8,9,9,7,8,9,7,0
0,22,71787,1,7,9,9,7,8,7,7,7,0
0,22,71787,0,5,6,5,4,0,2,2,1.5,0
0,22,71787,1,9,9,9,8,0,7,8,7,0
0,22,71787,0,7,8,7,5,7,4,1,6,0
0,22,71787,0,3,9,7,3,5,3,5,6,0
0,22,71787,1,8,9,9,7,6,7,7,4.5,0
0,27,0,1,4,5,7,4,7,6,4,5,0
0,27,0,1,1,9,9,1,6,8,4,6,0
0,27,0,1,7,5,7,5,7,5,5,3,1
0,27,0,1,7,6,7,5,7,6,6,5,0
0,27,0,1,2,3,10,4,7,8,5,3,0
0,27,0,1,6,7,7,7,9,6,7,6,0
0,27,0,0,4,2,6,4,6,8,4,2,0
0,27,0,1,5,1,6,8,2,2,0,0,0
0,27,0,1,3,4,6,5,7,6,4,3,0
0,27,0,0,2,6,7,2,5,4,4,8,0
0,27,0,1,4,7,8,5,7,10,7,7,0
0,27,0,1,4,2,7,8,0,4,5,5,0
0,27,0,1,10,10,10,10,10,10,10,10,1
0,27,0,1,5,6,5,5,5,6,7,5,1
0,27,0,1,3,2,4,5,7,4,5,5,0
0,27,0,1,8,3,7,6,8,6,6,7,0
0,27,0,1,5,4,8,5,7,8,5,4,0
0,27,0,1,7,5,7,7,7,5,2,3,0
0,27,0,1,7,6,8,8,8,3,7,2,0
0,27,0,0,2,2,9,2,7,1,2,1,0
0,27,0,1,8,5,7,10,7,8,8,4,0
0,27,0,1,7,2,6,5,8,3,7,2,0
0,25,72412,1,5,9,9,7,7,5,7,3,0
0,25,72412,1,3,9,9,5,7,3,4,5,0
0,25,72412,1,5,8,7,7,6,5,4,2,0
0,25,72412,1,5,7,8,7,8,6,5,5,0
0,25,72412,1,7,9,8,9,7,7,8,3,0
